ID_Registro,WBS,EV,AC,Fecha
482,1.0,308.57142857142856,368.84211531689016,2025-10-15
483,2.3,308.57142857142856,380.00443028067286,2025-10-15
484,4.0,308.57142857142856,372.120153279275,2025-10-15
485,4.3,308.57142857142856,380.2119714638696,2025-10-15
486,1.0,308.57142857142856,371.34897687779664,2025-10-15
487,4.3,308.57142857142856,379.21801112743157,2025-10-15
488,2.1,308.57142857142856,380.27599170910855,2025-10-15
489,2.0,308.57142857142856,379.30635683131413,2025-10-15
490,1.1,308.57142857142856,383.6682010414558,2025-10-15
491,4.1,308.57142857142856,379.21469635190306,2025-10-15
492,1.0,308.57142857142856,369.2884600630685,2025-10-15
493,3.3,308.57142857142856,373.55292473745266,2025-10-15
494,4.2,308.57142857142856,381.53924260533597,2025-10-15
495,4.3,308.57142857142856,377.67110127827567,2025-10-15
496,4.2,308.57142857142856,380.447566249769,2025-10-15
497,1.2,308.57142857142856,373.2672829595901,2025-10-15
498,2.0,308.57142857142856,379.20980037255725,2025-10-15
499,3.3,308.57142857142856,371.90925223756955,2025-10-15
500,1.2,308.57142857142856,372.622685783952,2025-10-15
501,3.1,308.57142857142856,372.3908204703893,2025-10-15
502,2.2,308.57142857142856,368.9829112825645,2025-10-15
503,1.2,308.57142857142856,375.5092408158344,2025-10-15
504,2.3,308.57142857142856,369.06244212902925,2025-10-15
505,2.2,308.57142857142856,377.4515279988767,2025-10-15
506,4.1,308.57142857142856,379.2954339401624,2025-10-15
507,1.1,308.57142857142856,374.00891297831305,2025-10-15
508,3.2,308.57142857142856,370.05199172073196,2025-10-15
509,2.0,308.57142857142856,381.0952813415224,2025-10-15
510,2.1,308.57142857142856,376.9276805219247,2025-10-15
511,4.0,308.57142857142856,375.6440545090485,2025-10-15
512,2.0,308.57142857142856,370.13441400113044,2025-10-15
513,4.3,308.57142857142856,376.6814054896094,2025-10-15
514,2.2,308.57142857142856,377.5802211714929,2025-10-15
515,2.3,308.57142857142856,377.7689845389776,2025-10-15
516,4.2,308.57142857142856,381.365596096098,2025-10-15
517,3.1,308.57142857142856,374.53676434089357,2025-10-15
518,1.3,308.57142857142856,379.00771669985636,2025-10-15
519,4.1,308.57142857142856,370.6653819240551,2025-10-15
520,3.1,308.57142857142856,369.09752630583904,2025-10-15
521,4.0,308.57142857142856,369.17306463421806,2025-10-15
522,4.3,308.57142857142856,383.24550301595036,2025-10-15
523,1.1,308.57142857142856,375.34218238680614,2025-10-15
524,1.2,308.57142857142856,379.1635466538994,2025-10-15
525,1.0,308.57142857142856,376.303928259938,2025-10-15
526,1.3,308.57142857142856,371.92639496582217,2025-10-15
527,1.0,308.57142857142856,368.7900381333329,2025-10-15
528,1.2,308.57142857142856,381.765870675038,2025-10-15
529,2.0,308.57142857142856,369.2656194153157,2025-10-15
530,4.2,308.57142857142856,368.92304451928584,2025-10-15
531,1.3,308.57142857142856,373.7848748663022,2025-10-15
532,2.1,308.57142857142856,379.12962874709933,2025-10-15
533,2.2,308.57142857142856,369.41441706200675,2025-10-15
534,2.2,308.57142857142856,379.20824886885924,2025-10-15
535,4.1,308.57142857142856,374.86283756204284,2025-10-15
536,1.2,308.57142857142856,374.1828817945063,2025-10-15
537,3.3,308.57142857142856,370.9272450913634,2025-10-15
538,2.2,308.57142857142856,382.9077847533788,2025-10-15
539,1.2,308.57142857142856,374.18316439770274,2025-10-15
540,4.1,308.57142857142856,378.25900071051626,2025-10-15
541,1.3,308.57142857142856,374.1388509372354,2025-10-15
542,1.0,308.57142857142856,379.66955757464643,2025-10-15
543,3.3,308.57142857142856,383.7317419437575,2025-10-15
544,2.1,308.57142857142856,368.8715335905912,2025-10-15
545,2.0,308.57142857142856,371.2329773565228,2025-10-15
546,2.1,308.57142857142856,377.14019758766534,2025-10-15
547,2.2,308.57142857142856,369.15258647326414,2025-10-15
548,2.3,308.57142857142856,377.9458217047023,2025-10-15
549,1.0,308.57142857142856,370.44068551883737,2025-10-15
550,1.3,308.57142857142856,369.63841130431206,2025-10-15
551,3.3,308.57142857142856,370.9693292029763,2025-10-15
552,4.0,308.57142857142856,379.40310074470995,2025-10-15
553,3.0,308.57142857142856,368.89069309887446,2025-10-15
554,3.0,308.57142857142856,379.9447644545957,2025-10-15
555,2.1,308.57142857142856,375.90023103998783,2025-10-15
556,3.2,308.57142857142856,377.6377325846294,2025-10-15
557,4.3,308.57142857142856,379.6000465045915,2025-10-15
558,4.2,308.57142857142856,371.0688175542146,2025-10-15
559,1.3,308.57142857142856,375.74761759781967,2025-10-15
560,2.3,308.57142857142856,371.43282818346904,2025-10-15
561,4.3,308.57142857142856,376.0394169721035,2025-10-15
562,1.2,308.57142857142856,371.79512373568144,2025-10-15
563,1.3,308.57142857142856,368.96701510840745,2025-10-15
564,3.3,308.57142857142856,376.6540636312281,2025-10-15
565,2.1,308.57142857142856,373.4295411595022,2025-10-15
566,1.2,308.57142857142856,371.6619672923198,2025-10-15
567,3.2,308.57142857142856,368.88431077191166,2025-10-15
568,3.2,308.57142857142856,369.4935259050753,2025-10-15
569,4.0,308.57142857142856,377.9871536568879,2025-10-15
570,4.1,308.57142857142856,372.3191507456393,2025-10-15
571,3.2,308.57142857142856,369.94663291398183,2025-10-15
572,2.2,308.57142857142856,373.3490559570065,2025-10-15
573,1.3,308.57142857142856,369.33378960321005,2025-10-15
574,3.3,308.57142857142856,374.85905510251513,2025-10-15
575,1.1,308.57142857142856,371.46447991931404,2025-10-15
576,4.2,308.57142857142856,370.02338220893495,2025-10-15
577,1.3,308.57142857142856,372.2038937014232,2025-10-15
578,4.0,308.57142857142856,380.89057954758886,2025-10-15
579,4.2,308.57142857142856,374.12058141292454,2025-10-15
580,2.3,308.57142857142856,374.2567798729814,2025-10-15
581,1.1,308.57142857142856,369.0327314221592,2025-10-15
582,2.3,308.57142857142856,377.84542863947183,2025-10-15
583,3.0,308.57142857142856,368.841010099394,2025-10-15
584,2.2,308.57142857142856,380.2555964049568,2025-10-15
585,2.1,308.57142857142856,374.76331478016033,2025-10-15
586,3.1,308.57142857142856,370.0067882671054,2025-10-15
587,4.1,308.57142857142856,371.4854747825826,2025-10-15
588,4.2,308.57142857142856,373.5812178061858,2025-10-15
589,3.2,308.57142857142856,376.8303698209512,2025-10-15
590,3.0,308.57142857142856,374.86584979263523,2025-10-15
591,1.1,308.57142857142856,376.14879069052137,2025-10-15
592,2.0,308.57142857142856,374.4813728705495,2025-10-15
593,2.1,308.57142857142856,370.83914033185175,2025-10-15
594,4.0,308.57142857142856,375.22663890828443,2025-10-15
595,4.1,308.57142857142856,374.51299091120495,2025-10-15
596,2.3,308.57142857142856,379.4275257435713,2025-10-15
597,1.1,308.57142857142856,375.0600174286077,2025-10-15
598,3.3,308.57142857142856,375.48229325603876,2025-10-15
599,2.1,308.57142857142856,371.16080682586585,2025-10-15
600,4.1,308.57142857142856,372.7211595256,2025-10-15
601,1.0,308.57142857142856,380.0439245823285,2025-10-15
602,2.1,308.57142857142856,376.0611566608657,2025-10-15
603,4.0,308.57142857142856,382.99691815887553,2025-10-15
604,4.1,308.57142857142856,370.46706481427253,2025-10-15
605,2.1,308.57142857142856,371.0443020579789,2025-10-15
606,3.0,308.57142857142856,372.0103710178512,2025-10-15
607,4.1,308.57142857142856,373.4204179447254,2025-10-15
608,4.3,308.57142857142856,381.93985326643127,2025-10-15
609,1.1,308.57142857142856,376.06898631111466,2025-10-15
610,4.3,308.57142857142856,371.8382866526416,2025-10-15
611,1.1,308.57142857142856,381.7109187111493,2025-10-15
612,4.2,308.57142857142856,376.0861929558724,2025-10-15
613,2.2,308.57142857142856,381.3297007508997,2025-10-15
614,1.2,308.57142857142856,369.02026649212604,2025-10-15
615,1.3,308.57142857142856,369.94411681633795,2025-10-15
616,2.2,308.57142857142856,370.39356333244933,2025-10-15
617,4.1,308.57142857142856,376.90898203999024,2025-10-15
618,3.1,308.57142857142856,376.53180980918074,2025-10-15
619,1.2,308.57142857142856,372.1204911812226,2025-10-15
620,4.2,308.57142857142856,381.86637383638526,2025-10-15
621,2.2,308.57142857142856,382.25563293001125,2025-10-15
622,2.2,308.57142857142856,377.089820131179,2025-10-15
623,1.1,308.57142857142856,369.2314046040711,2025-10-15
624,4.3,308.57142857142856,374.1910235439238,2025-10-15
625,3.3,308.57142857142856,370.74829932329106,2025-10-15
626,2.2,308.57142857142856,369.35288124989455,2025-10-15
627,2.1,308.57142857142856,383.52419957945216,2025-10-15
628,2.1,308.57142857142856,369.5804220861755,2025-10-15
629,2.2,308.57142857142856,375.15853914161414,2025-10-15
630,2.3,308.57142857142856,380.9848565601397,2025-10-15
631,3.1,308.57142857142856,381.86869532457405,2025-10-15
632,4.2,308.57142857142856,383.01713136811344,2025-10-15
633,4.2,308.57142857142856,375.68287661146996,2025-10-15
634,3.0,308.57142857142856,372.82189675546556,2025-10-15
635,3.1,308.57142857142856,382.4805788238824,2025-10-15
636,1.2,308.57142857142856,375.4489924138317,2025-10-15
637,1.1,308.57142857142856,374.35636094715454,2025-10-15
638,3.0,308.57142857142856,375.09865297606177,2025-10-15
639,2.3,308.57142857142856,371.34932147076546,2025-10-15
640,1.1,308.57142857142856,370.1464415339444,2025-10-15
641,2.1,308.57142857142856,377.1726738860512,2025-10-15
642,2.1,308.57142857142856,378.4288947081122,2025-10-15
643,3.2,308.57142857142856,380.1373045370653,2025-10-15
644,1.1,308.57142857142856,372.24836760840134,2025-10-15
645,4.3,308.57142857142856,377.44469622547274,2025-10-15
646,2.1,308.57142857142856,375.43447477931386,2025-10-15
647,1.0,308.57142857142856,375.52814119073173,2025-10-15
648,1.2,308.57142857142856,378.5564460698391,2025-10-15
649,3.2,308.57142857142856,374.5930740750461,2025-10-15
650,1.0,308.57142857142856,383.1200793114857,2025-10-15
651,2.0,308.57142857142856,375.70299881414525,2025-10-15
652,2.3,308.57142857142856,370.4831839230073,2025-10-15
653,2.3,308.57142857142856,376.9901941649425,2025-10-15
654,4.2,308.57142857142856,378.19261515409704,2025-10-15
655,3.1,308.57142857142856,380.1390104267565,2025-10-15
656,4.1,308.57142857142856,371.16192732803955,2025-10-15
657,2.0,308.57142857142856,373.9508975026806,2025-10-15
658,4.1,308.57142857142856,373.6781007587441,2025-10-15
659,3.0,308.57142857142856,372.1339020252118,2025-10-15
660,3.3,308.57142857142856,371.768841852689,2025-10-15
661,4.0,308.57142857142856,368.8795916766015,2025-10-15
662,2.3,308.57142857142856,371.01754139289335,2025-10-15
663,2.0,308.57142857142856,372.9398784340077,2025-10-15
664,1.0,308.57142857142856,382.94660491298777,2025-10-15
665,2.3,308.57142857142856,380.28354774767894,2025-10-15
666,1.3,308.57142857142856,383.700747051342,2025-10-15
667,1.2,308.57142857142856,379.0418096784889,2025-10-15
668,3.0,308.57142857142856,371.03032448683433,2025-10-15
669,2.1,308.57142857142856,372.2963240800387,2025-10-15
670,4.0,308.57142857142856,371.9660214339299,2025-10-15
671,3.2,308.57142857142856,371.9376365852619,2025-10-15
672,4.3,308.57142857142856,382.727666927964,2025-10-15
673,4.0,308.57142857142856,379.1199914526159,2025-10-15
674,4.1,308.57142857142856,376.9719252983977,2025-10-15
675,1.0,308.57142857142856,379.26325475164936,2025-10-15
676,4.3,308.57142857142856,369.072594822726,2025-10-15
677,1.2,308.57142857142856,383.2463895163154,2025-10-15
678,4.1,308.57142857142856,377.6100865435904,2025-10-15
679,2.0,308.57142857142856,369.43677569698946,2025-10-15
680,4.1,308.57142857142856,382.9961350497702,2025-10-15
681,1.1,308.57142857142856,376.3650017358749,2025-10-15
682,1.2,308.57142857142856,380.67902298519846,2025-10-15
683,1.2,308.57142857142856,379.732499176549,2025-10-15
684,2.1,308.57142857142856,383.162248622927,2025-10-15
685,3.2,308.57142857142856,376.4610814476203,2025-10-15
686,4.1,308.57142857142856,375.36743486824713,2025-10-15
687,1.0,308.57142857142856,369.582547193593,2025-10-15
688,3.3,308.57142857142856,375.6179810859152,2025-10-15
689,4.2,308.57142857142856,370.47883573098636,2025-10-15
690,1.3,308.57142857142856,369.8277055010503,2025-10-15
691,2.1,308.57142857142856,370.26316059397305,2025-10-15
692,2.3,308.57142857142856,379.7924629029446,2025-10-15
693,1.0,308.57142857142856,380.9307873317483,2025-10-15
694,3.3,308.57142857142856,383.19022922284137,2025-10-15
695,3.3,308.57142857142856,374.67462415705376,2025-10-15
696,3.3,308.57142857142856,371.0305770659928,2025-10-15
697,3.2,308.57142857142856,370.82263001336224,2025-10-15
698,1.2,308.57142857142856,377.0627432275908,2025-10-15
699,4.3,308.57142857142856,378.4842916609986,2025-10-15
700,2.2,308.57142857142856,372.2710968973638,2025-10-15
701,2.2,308.57142857142856,379.41216043884026,2025-10-15
702,2.2,308.57142857142856,370.3563917046745,2025-10-15
703,4.2,308.57142857142856,375.6265254863443,2025-10-15
704,1.2,308.57142857142856,380.91590453792776,2025-10-15
705,2.1,308.57142857142856,379.27328243458373,2025-10-15
706,4.0,308.57142857142856,371.24770447214587,2025-10-15
707,1.1,308.57142857142856,381.34265179436807,2025-10-15
708,3.1,308.57142857142856,381.59220953813934,2025-10-15
709,3.3,308.57142857142856,380.8949153131746,2025-10-15
710,4.0,308.57142857142856,374.99381680988586,2025-10-15
711,4.0,308.57142857142856,372.95753329974315,2025-10-15
712,1.2,308.57142857142856,370.9997684946807,2025-10-15
713,4.3,308.57142857142856,381.192267833077,2025-10-15
714,3.0,308.57142857142856,369.32878685702025,2025-10-15
715,1.1,308.57142857142856,383.72652482360144,2025-10-15
716,2.2,308.57142857142856,369.2859289641311,2025-10-15
717,1.2,308.57142857142856,371.31082028278774,2025-10-15
718,3.2,308.57142857142856,369.4324313264178,2025-10-15
719,3.3,308.57142857142856,377.4675088032647,2025-10-15
720,3.1,308.57142857142856,382.4219145100317,2025-10-15
721,2.0,308.57142857142856,376.8678665395896,2025-10-15
722,2.0,308.57142857142856,382.0857378560987,2025-10-15
723,2.3,308.57142857142856,377.819190591139,2025-10-15
724,3.1,308.57142857142856,377.1974529122592,2025-10-15
725,4.3,308.57142857142856,381.5300780396576,2025-10-15
726,3.0,308.57142857142856,378.72055358992367,2025-10-15
727,4.3,308.57142857142856,380.38370170405085,2025-10-15
728,4.0,308.57142857142856,382.25158937527146,2025-10-15
729,3.0,308.57142857142856,379.1744482181259,2025-10-15
730,4.2,308.57142857142856,377.5902932510544,2025-10-15
731,4.0,308.57142857142856,381.3570553609334,2025-10-15
732,3.3,308.57142857142856,368.86052826857343,2025-10-15
733,2.3,308.57142857142856,376.9623328807015,2025-10-15
734,2.2,308.57142857142856,383.37202458949383,2025-10-15
735,3.1,308.57142857142856,374.55825233274845,2025-10-15
736,4.1,308.57142857142856,372.8941282598868,2025-10-15
737,2.2,308.57142857142856,382.96639012293423,2025-10-15
738,1.1,308.57142857142856,377.0021717470569,2025-10-15
739,4.3,308.57142857142856,382.3616137007867,2025-10-15
740,2.2,308.57142857142856,371.88986476086967,2025-10-15
741,2.0,308.57142857142856,377.933008761237,2025-10-15
742,1.3,308.57142857142856,370.3094760503264,2025-10-15
743,4.2,308.57142857142856,370.27762255002773,2025-10-15
744,1.1,308.57142857142856,379.5237807886809,2025-10-15
745,3.2,308.57142857142856,380.1717553838129,2025-10-15
746,3.2,308.57142857142856,378.4168417824341,2025-10-15
747,4.3,308.57142857142856,377.0210633561077,2025-10-15
748,2.0,308.57142857142856,381.93716079385825,2025-10-15
749,2.1,308.57142857142856,378.73362346303486,2025-10-15
750,3.0,308.57142857142856,374.5786357079629,2025-10-15
751,2.3,308.57142857142856,380.5092593076741,2025-10-15
752,1.0,308.57142857142856,372.08484506815375,2025-10-15
753,4.1,308.57142857142856,379.8059837461321,2025-10-15
754,1.1,308.57142857142856,369.2756779087452,2025-10-15
755,3.3,308.57142857142856,380.54005677178867,2025-10-15
756,3.1,308.57142857142856,377.3411165594326,2025-10-15
757,2.0,308.57142857142856,377.29543201297776,2025-10-15
758,3.2,308.57142857142856,373.9688546495157,2025-10-15
759,4.3,308.57142857142856,373.90852477491507,2025-10-15
760,2.2,308.57142857142856,378.1295190279708,2025-10-15
761,3.3,308.57142857142856,370.855770312254,2025-10-15
762,4.0,308.57142857142856,382.70019817443074,2025-10-15
763,1.2,308.57142857142856,369.55819517361243,2025-10-15
764,2.2,308.57142857142856,377.142003347596,2025-10-15
765,4.3,308.57142857142856,369.2906829124386,2025-10-15
766,2.1,308.57142857142856,370.77006333963635,2025-10-15
767,4.0,308.57142857142856,378.34130936206355,2025-10-15
768,1.2,308.57142857142856,374.3855185451978,2025-10-15
769,3.3,308.57142857142856,370.52728773550876,2025-10-15
770,1.3,308.57142857142856,373.1758788589406,2025-10-15
771,3.2,308.57142857142856,382.2597165179878,2025-10-15
772,3.1,308.57142857142856,376.8192394046253,2025-10-15
773,1.2,308.57142857142856,377.53964754216236,2025-10-15
774,4.2,308.57142857142856,378.64758884641,2025-10-15
775,2.2,308.57142857142856,377.63255078038054,2025-10-15
776,1.2,308.57142857142856,379.089807952811,2025-10-15
777,1.3,308.57142857142856,370.5689158498756,2025-10-15
778,1.1,308.57142857142856,372.50026847922516,2025-10-15
779,2.3,308.57142857142856,371.08756825731695,2025-10-15
780,1.1,308.57142857142856,375.24126186176574,2025-10-15
781,2.1,308.57142857142856,376.80183072908653,2025-10-15
782,2.2,308.57142857142856,382.3793336438535,2025-10-15
783,1.1,308.57142857142856,373.412270516981,2025-10-15
784,3.1,308.57142857142856,374.96711223273746,2025-10-15
785,4.3,308.57142857142856,370.84407503408596,2025-10-15
786,2.1,308.57142857142856,374.5818290830237,2025-10-15
787,1.2,308.57142857142856,376.4504660592014,2025-10-15
788,2.1,308.57142857142856,378.53208410025917,2025-10-15
789,3.2,308.57142857142856,373.9541973747049,2025-10-15
790,2.3,308.57142857142856,381.1785347986158,2025-10-15
791,4.3,308.57142857142856,375.716583904737,2025-10-15
792,3.0,308.57142857142856,369.5963846660969,2025-10-15
793,4.1,308.57142857142856,383.70019440016114,2025-10-15
794,2.2,308.57142857142856,371.553369358809,2025-10-15
795,4.1,308.57142857142856,380.54672382787385,2025-10-15
796,2.2,308.57142857142856,378.45656068304424,2025-10-15
797,4.2,308.57142857142856,375.82612585056194,2025-10-15
798,3.3,308.57142857142856,371.85654254508347,2025-10-15
799,2.0,308.57142857142856,377.9527458610459,2025-10-15
800,3.3,308.57142857142856,381.2315683792285,2025-10-15
801,4.0,308.57142857142856,375.96069161629833,2025-10-15
802,1.0,308.57142857142856,380.58713332937236,2025-10-15
803,2.1,308.57142857142856,372.1850374406255,2025-10-15
804,3.1,308.57142857142856,382.7755342076814,2025-10-15
805,1.2,308.57142857142856,380.6376547509108,2025-10-15
806,4.2,308.57142857142856,382.6020764025441,2025-10-15
807,2.1,308.57142857142856,377.49593896198144,2025-10-15
808,1.3,308.57142857142856,376.8550848369973,2025-10-15
809,4.2,308.57142857142856,375.94796247091534,2025-10-15
810,4.0,308.57142857142856,375.97608710820265,2025-10-15
811,3.3,308.57142857142856,378.8489937205255,2025-10-15
812,4.0,308.57142857142856,377.0230449793446,2025-10-15
813,3.2,308.57142857142856,369.93906828948695,2025-10-15
814,4.3,308.57142857142856,375.1352196772455,2025-10-15
815,1.3,308.57142857142856,369.2332132392668,2025-10-15
816,1.1,308.57142857142856,381.6151003414741,2025-10-15
817,4.0,308.57142857142856,376.29226580369476,2025-10-15
818,2.3,308.57142857142856,378.5054493989807,2025-10-15
819,2.3,308.57142857142856,380.0449783148556,2025-10-15
820,4.1,308.57142857142856,375.5712473048174,2025-10-15
821,4.0,308.57142857142856,382.47401105807256,2025-10-15
822,3.3,308.57142857142856,374.88013048287826,2025-10-15
823,2.2,308.57142857142856,380.629401798522,2025-10-15
824,2.1,308.57142857142856,376.2187723616946,2025-10-15
825,4.0,308.57142857142856,375.52695240305627,2025-10-15
826,1.1,308.57142857142856,377.43203320439676,2025-10-15
827,3.0,308.57142857142856,373.45657106393577,2025-10-15
828,4.2,308.57142857142856,370.6486109650268,2025-10-15
829,1.2,308.57142857142856,369.7289063658023,2025-10-15
830,3.3,308.57142857142856,380.82536240236743,2025-10-15
831,1.3,308.57142857142856,381.7820123848464,2025-10-15
832,3.0,308.57142857142856,382.9625619792479,2025-10-15
833,4.1,308.57142857142856,378.4653991393476,2025-10-15
834,4.2,308.57142857142856,376.3019519818697,2025-10-15
835,2.1,308.57142857142856,382.73315770914087,2025-10-15
836,4.1,308.57142857142856,374.560380850779,2025-10-15
837,3.2,308.57142857142856,378.83666912654587,2025-10-15
838,4.2,308.57142857142856,370.3565388806705,2025-10-15
839,1.0,308.57142857142856,382.5198640166333,2025-10-15
840,4.1,308.57142857142856,379.28664404318215,2025-10-15
841,1.1,308.57142857142856,383.17026428523803,2025-10-15
842,3.2,308.57142857142856,373.42884931492455,2025-10-15
843,3.1,308.57142857142856,378.6838805307628,2025-10-15
844,4.0,308.57142857142856,380.9279762947163,2025-10-15
845,2.3,308.57142857142856,373.47925696175133,2025-10-15
846,2.3,308.57142857142856,372.9695164117861,2025-10-15
847,2.3,308.57142857142856,371.6575701396578,2025-10-15
848,4.2,308.57142857142856,376.0237015830107,2025-10-15
849,1.1,308.57142857142856,374.17439383047747,2025-10-15
850,2.0,308.57142857142856,373.915305335193,2025-10-15
851,2.0,308.57142857142856,376.0893293262434,2025-10-15
852,3.1,308.57142857142856,376.8549576790607,2025-10-15
853,2.2,308.57142857142856,383.55531229096005,2025-10-15
854,3.2,308.57142857142856,372.88967795123654,2025-10-15
855,3.2,308.57142857142856,373.63211783030266,2025-10-15
856,3.0,308.57142857142856,383.4434354483456,2025-10-15
857,1.0,308.57142857142856,376.2183993376411,2025-10-15
858,4.1,308.57142857142856,368.8655396636655,2025-10-15
859,2.0,308.57142857142856,372.18632105109975,2025-10-15
860,1.1,308.57142857142856,372.84390511748035,2025-10-15
861,3.0,308.57142857142856,374.23485518348997,2025-10-15
862,2.0,308.57142857142856,375.78980460712836,2025-10-15
863,3.2,308.57142857142856,378.8495723403174,2025-10-15
864,2.0,308.57142857142856,378.14383859829337,2025-10-15
865,1.3,308.57142857142856,380.146598864142,2025-10-15
866,2.0,308.57142857142856,370.0334338213679,2025-10-15
867,4.3,308.57142857142856,382.57079095325815,2025-10-15
868,4.1,308.57142857142856,383.47273214268466,2025-10-15
869,4.1,308.57142857142856,369.2024275609677,2025-10-15
870,4.3,308.57142857142856,381.8344604901863,2025-10-15
871,2.3,308.57142857142856,373.8013029211665,2025-10-15
872,3.2,308.57142857142856,369.84568914448215,2025-10-15
873,3.1,308.57142857142856,379.20914277469194,2025-10-15
874,2.0,308.57142857142856,375.4380251905212,2025-10-15
875,1.3,308.57142857142856,373.7322666021628,2025-10-15
876,3.3,308.57142857142856,380.85344123997425,2025-10-15
877,4.3,308.57142857142856,382.7798698097471,2025-10-15
878,3.2,308.57142857142856,373.2046584778922,2025-10-15
879,1.3,308.57142857142856,380.58451849396926,2025-10-15
880,2.0,308.57142857142856,377.3063218160873,2025-10-15
881,1.2,308.57142857142856,373.62616393147925,2025-10-15
882,4.3,308.57142857142856,382.39233997448554,2025-10-15
883,1.1,308.57142857142856,369.7521975123429,2025-10-15
884,3.3,308.57142857142856,373.2894902244139,2025-10-15
885,2.3,308.57142857142856,382.5673378183665,2025-10-15
886,1.1,308.57142857142856,381.30220683388495,2025-10-15
887,3.2,308.57142857142856,382.99830822255507,2025-10-15
888,1.3,308.57142857142856,370.2500479940107,2025-10-15
889,1.3,308.57142857142856,369.8582834987758,2025-10-15
890,3.3,308.57142857142856,368.7837048020871,2025-10-15
891,2.2,308.57142857142856,374.68347962456835,2025-10-15
892,2.0,308.57142857142856,376.92814828946985,2025-10-15
893,2.0,308.57142857142856,373.2323795095537,2025-10-15
894,2.0,308.57142857142856,378.95783559177823,2025-10-15
895,1.3,308.57142857142856,370.0274091805812,2025-10-15
896,1.1,308.57142857142856,373.6948315827134,2025-10-15
897,2.0,308.57142857142856,372.8555363145346,2025-10-15
898,4.0,308.57142857142856,381.031643719345,2025-10-15
899,2.3,308.57142857142856,370.9619458567342,2025-10-15
900,4.1,308.57142857142856,376.15240056625237,2025-10-15
901,4.3,308.57142857142856,371.73315205911155,2025-10-15
902,4.1,308.57142857142856,381.0490709242281,2025-10-15
903,2.2,308.57142857142856,374.3394533866429,2025-10-15
904,2.2,308.57142857142856,379.04016574805524,2025-10-15
905,4.1,308.57142857142856,370.9679806816081,2025-10-15
906,3.0,308.57142857142856,371.2279156815446,2025-10-15
907,4.1,308.57142857142856,380.4558617197763,2025-10-15
908,2.0,308.57142857142856,380.7476676803328,2025-10-15
909,2.2,308.57142857142856,379.85456260672026,2025-10-15
910,4.2,308.57142857142856,377.00783864078755,2025-10-15
911,4.1,308.57142857142856,370.983036899351,2025-10-15
912,3.1,308.57142857142856,369.0285982683442,2025-10-15
913,1.2,308.57142857142856,383.7912643738417,2025-10-15
914,3.2,308.57142857142856,372.9003744073522,2025-10-15
915,1.3,308.57142857142856,381.98659493967676,2025-10-15
916,4.3,308.57142857142856,376.1639112162173,2025-10-15
917,1.2,308.57142857142856,378.67527709489536,2025-10-15
918,2.3,308.57142857142856,377.44257931000993,2025-10-15
919,2.0,308.57142857142856,382.0185829835292,2025-10-15
920,4.1,308.57142857142856,380.1067735248132,2025-10-15
921,4.3,308.57142857142856,369.18687183941404,2025-10-15
922,4.1,308.57142857142856,377.08140710732386,2025-10-15
923,1.0,308.57142857142856,380.65583159433373,2025-10-15
924,2.2,308.57142857142856,373.29229662306227,2025-10-15
925,3.2,308.57142857142856,383.6487251194006,2025-10-15
926,4.1,308.57142857142856,369.60605688939444,2025-10-15
927,2.3,308.57142857142856,376.2272267009715,2025-10-15
928,1.1,308.57142857142856,380.3743807266549,2025-10-15
929,2.0,308.57142857142856,379.0256364979446,2025-10-15
930,4.2,308.57142857142856,376.4468515300353,2025-10-15
931,1.1,308.57142857142856,369.5594516400802,2025-10-15
932,1.3,308.57142857142856,374.4215124700486,2025-10-15
933,1.3,308.57142857142856,377.9337168516499,2025-10-15
934,1.2,308.57142857142856,372.5344200656935,2025-10-15
935,1.1,308.57142857142856,381.71333805313225,2025-10-15
936,2.2,308.57142857142856,370.04624893270744,2025-10-15
937,1.3,308.57142857142856,383.4044813526893,2025-10-15
938,4.3,308.57142857142856,373.068964592834,2025-10-15
939,1.3,308.57142857142856,371.63069869372083,2025-10-15
940,2.1,308.57142857142856,373.41257546305354,2025-10-15
941,1.1,308.57142857142856,380.0098359969087,2025-10-15
942,2.2,308.57142857142856,376.5564645202866,2025-10-15
943,1.0,308.57142857142856,371.0909864566614,2025-10-15
944,1.2,308.57142857142856,378.4937476996262,2025-10-15
945,4.2,308.57142857142856,372.0680304975258,2025-10-15
946,2.2,308.57142857142856,379.0401204855827,2025-10-15
947,2.2,308.57142857142856,371.15487344206167,2025-10-15
948,1.1,308.57142857142856,383.4691599401535,2025-10-15
949,1.2,308.57142857142856,381.4760222308343,2025-10-15
950,1.2,308.57142857142856,375.7856255311694,2025-10-15
951,3.2,308.57142857142856,370.76366745590406,2025-10-15
952,1.0,308.57142857142856,372.5481828905209,2025-10-15
953,2.2,308.57142857142856,380.5126216055622,2025-10-15
954,4.3,308.57142857142856,371.5740401330855,2025-10-15
955,3.1,308.57142857142856,383.35880005606646,2025-10-15
956,2.0,308.57142857142856,373.3638224585367,2025-10-15
957,3.3,308.57142857142856,371.4975239644558,2025-10-15
958,2.1,308.57142857142856,374.7752523700639,2025-10-15
959,1.2,308.57142857142856,377.12247607202875,2025-10-15
960,2.2,308.57142857142856,381.99997168766373,2025-10-15
961,4.3,308.57142857142856,376.247071294943,2025-10-15
962,3.0,308.57142857142856,373.0718589937803,2025-10-15
963,4.1,308.57142857142856,374.43215136388966,2025-10-15
964,2.2,308.57142857142856,381.92651321439917,2025-10-15
